customer_id,customer_age,employment_type,branch_category,monthly_salary,credit_score,savings_balance,dti_ratio,existing_loans,monthly_expenses,customer_risk_score,recommended_loan_scheme
CUST-11000,33,Self-Employed-Business,Tier-3-SemiUrban,6500.0,850,29500.0,47.1,1,3500.0,29,Standard Credit Builder Loan
CUST-11001,60,Salaried-Govt,Tier-1-Metro,4700.0,679,24700.0,19.3,3,1400.0,41,Standard Credit Builder Loan
CUST-11002,22,Salaried-Govt,Tier-2-Urban,5500.0,632,42200.0,54.6,1,3200.0,58,Guaranteed Secured Loan
CUST-11003,40,Self-Employed-Professional,Tier-1-Metro,10300.0,754,55500.0,9.0,3,1700.0,23,Super-Prime Privilege Loan
CUST-11004,21,Salaried-Corporate,Tier-1-Metro,4200.0,699,29900.0,18.2,2,1000.0,34,Enterprise Preferred Express Loan
CUST-11005,57,Salaried-Corporate,Tier-1-Metro,5700.0,604,26600.0,44.7,1,3200.0,57,Standard Credit Builder Loan
CUST-11006,29,Salaried-Corporate,Tier-2-Urban,13300.0,850,69200.0,17.1,1,2800.0,7,Super-Prime Privilege Loan
CUST-11007,37,Self-Employed-Business,Tier-1-Metro,35000.0,684,35800.0,40.8,1,14500.0,44,Enterprise Preferred Express Loan
CUST-11008,29,Gig-Worker,Tier-1-Metro,11900.0,682,17800.0,48.2,2,5900.0,55,Standard Credit Builder Loan
CUST-11009,31,Salaried-Corporate,Tier-2-Urban,5200.0,722,25200.0,53.1,1,3500.0,48,Guaranteed Secured Loan
CUST-11010,35,Self-Employed-Professional,Tier-1-Metro,7200.0,840,25000.0,30.3,1,2800.0,21,Super-Prime Privilege Loan
CUST-11011,44,Self-Employed-Professional,Tier-1-Metro,9100.0,584,59100.0,53.6,1,5500.0,62,Guaranteed Secured Loan
CUST-11012,58,Salaried-Corporate,Tier-1-Metro,7300.0,731,33400.0,27.3,1,2500.0,31,Enterprise Preferred Express Loan
CUST-11013,55,Salaried-Corporate,Tier-1-Metro,15400.0,850,109600.0,18.3,0,3200.0,5,Super-Prime Privilege Loan
CUST-11014,50,Salaried-Govt,Tier-2-Urban,10200.0,720,79500.0,32.2,0,3900.0,27,Enterprise Preferred Express Loan
CUST-11015,51,Gig-Worker,Tier-1-Metro,15400.0,617,24800.0,38.5,0,6500.0,48,Standard Credit Builder Loan
CUST-11016,25,Salaried-Corporate,Rural,7400.0,664,25600.0,29.5,0,2800.0,37,Standard Credit Builder Loan
CUST-11017,64,Self-Employed-Business,Tier-2-Urban,19800.0,726,108600.0,34.6,1,7300.0,28,Enterprise Preferred Express Loan
CUST-11018,34,Salaried-Corporate,Tier-1-Metro,8100.0,810,22600.0,27.6,2,3000.0,27,Super-Prime Privilege Loan
CUST-11019,31,Self-Employed-Business,Tier-1-Metro,5000.0,685,12500.0,32.7,1,1900.0,42,Enterprise Preferred Express Loan
CUST-11020,29,Salaried-Govt,Tier-1-Metro,33100.0,772,218600.0,52.8,0,17700.0,19,Guaranteed Secured Loan
CUST-11021,54,Salaried-Govt,Tier-2-Urban,3000.0,602,23600.0,31.5,1,1700.0,50,Standard Credit Builder Loan
CUST-11022,32,Self-Employed-Professional,Tier-1-Metro,5700.0,602,35900.0,19.9,4,1700.0,54,Standard Credit Builder Loan
CUST-11023,55,Self-Employed-Professional,Tier-1-Metro,6100.0,674,27000.0,43.7,0,3100.0,44,Standard Credit Builder Loan
CUST-11024,55,Self-Employed-Professional,Tier-3-SemiUrban,35000.0,818,133700.0,23.9,3,9000.0,17,Super-Prime Privilege Loan
CUST-11025,21,Salaried-Corporate,Tier-1-Metro,26500.0,715,120500.0,46.4,0,12800.0,32,Standard Credit Builder Loan
CUST-11026,60,Self-Employed-Business,Tier-1-Metro,21900.0,732,87000.0,10.7,0,2600.0,12,Enterprise Preferred Express Loan
CUST-11027,42,Salaried-Corporate,Tier-3-SemiUrban,7300.0,731,31200.0,23.6,1,2300.0,29,Enterprise Preferred Express Loan
CUST-11028,49,Salaried-Govt,Tier-2-Urban,35000.0,793,70900.0,12.4,1,4700.0,11,Super-Prime Privilege Loan
CUST-11029,28,Salaried-Govt,Tier-1-Metro,11200.0,664,81500.0,12.0,2,1600.0,29,Standard Credit Builder Loan
CUST-11030,31,Salaried-Govt,Tier-2-Urban,16100.0,762,99200.0,38.9,2,6600.0,32,Enterprise Preferred Express Loan
CUST-11031,61,Salaried-Govt,Tier-1-Metro,10000.0,648,56100.0,26.1,0,3100.0,34,Standard Credit Builder Loan
CUST-11032,57,Gig-Worker,Tier-2-Urban,8700.0,850,66300.0,49.0,1,4500.0,27,Standard Credit Builder Loan
CUST-11033,34,Salaried-Corporate,Tier-2-Urban,7700.0,650,20300.0,32.3,1,3200.0,45,Standard Credit Builder Loan
CUST-11034,50,Self-Employed-Business,Tier-3-SemiUrban,7900.0,644,8800.0,21.9,2,2300.0,44,Standard Credit Builder Loan
CUST-11035,55,Salaried-Corporate,Rural,12900.0,751,86400.0,41.9,1,5800.0,32,Enterprise Preferred Express Loan
CUST-11036,41,Salaried-Corporate,Tier-3-SemiUrban,11200.0,716,89500.0,37.3,0,4800.0,29,Enterprise Preferred Express Loan
CUST-11037,57,Salaried-Corporate,Tier-3-SemiUrban,8800.0,735,42600.0,45.6,1,4700.0,41,Standard Credit Builder Loan
CUST-11038,25,Self-Employed-Professional,Tier-2-Urban,22200.0,727,20900.0,38.2,3,9000.0,47,Enterprise Preferred Express Loan
CUST-11039,39,Self-Employed-Professional,Tier-1-Metro,1800.0,628,11400.0,15.8,0,600.0,34,Standard Credit Builder Loan
CUST-11040,34,Self-Employed-Professional,Tier-2-Urban,12200.0,831,12800.0,39.5,0,5100.0,25,Enterprise Preferred Express Loan
CUST-11041,46,Gig-Worker,Tier-2-Urban,13800.0,777,62800.0,26.4,0,4400.0,18,Super-Prime Privilege Loan
CUST-11042,24,Salaried-Corporate,Tier-3-SemiUrban,17800.0,812,46000.0,29.8,2,5600.0,26,Super-Prime Privilege Loan
CUST-11043,45,Salaried-Corporate,Tier-1-Metro,8600.0,670,63300.0,51.3,0,4600.0,46,Guaranteed Secured Loan
CUST-11044,65,Self-Employed-Business,Tier-3-SemiUrban,10100.0,741,39200.0,24.9,0,3100.0,24,Enterprise Preferred Express Loan
CUST-11045,62,Salaried-Govt,Tier-3-SemiUrban,16200.0,725,117300.0,36.8,1,6300.0,29,Enterprise Preferred Express Loan
CUST-11046,45,Salaried-Govt,Rural,21900.0,795,60100.0,25.1,0,6300.0,16,Super-Prime Privilege Loan
CUST-11047,38,Salaried-Corporate,Tier-3-SemiUrban,7500.0,797,25500.0,12.5,0,1700.0,11,Super-Prime Privilege Loan
CUST-11048,60,Salaried-Govt,Tier-1-Metro,10500.0,724,79800.0,29.3,1,3600.0,28,Enterprise Preferred Express Loan
CUST-11049,28,Salaried-Govt,Tier-1-Metro,24500.0,596,49200.0,36.1,1,9500.0,51,Guaranteed Secured Loan
CUST-11050,59,Salaried-Corporate,Tier-1-Metro,2500.0,843,12100.0,27.2,0,1200.0,16,Standard Credit Builder Loan
CUST-11051,60,Salaried-Govt,Tier-1-Metro,5900.0,752,20100.0,26.4,0,2200.0,25,Enterprise Preferred Express Loan
CUST-11052,34,Salaried-Govt,Tier-2-Urban,21600.0,664,136200.0,46.6,1,10700.0,40,Standard Credit Builder Loan
CUST-11053,52,Salaried-Govt,Tier-3-SemiUrban,17200.0,740,25300.0,9.4,2,1800.0,24,Enterprise Preferred Express Loan
CUST-11054,58,Salaried-Corporate,Tier-3-SemiUrban,12300.0,597,46500.0,21.9,1,3500.0,42,Guaranteed Secured Loan
CUST-11055,53,Self-Employed-Business,Tier-2-Urban,6800.0,789,39000.0,46.2,1,3900.0,35,Standard Credit Builder Loan
CUST-11056,43,Salaried-Corporate,Tier-1-Metro,5300.0,600,18800.0,51.3,0,3500.0,58,Guaranteed Secured Loan
CUST-11057,35,Salaried-Corporate,Tier-1-Metro,6300.0,693,5900.0,27.4,0,2400.0,34,Enterprise Preferred Express Loan
CUST-11058,53,Self-Employed-Business,Tier-1-Metro,22700.0,728,131400.0,49.8,2,11800.0,39,Standard Credit Builder Loan
CUST-11059,45,Salaried-Govt,Tier-1-Metro,6100.0,788,26100.0,17.3,0,1400.0,15,Super-Prime Privilege Loan
CUST-11060,37,Salaried-Corporate,Tier-2-Urban,9500.0,718,5600.0,18.4,1,2100.0,30,Enterprise Preferred Express Loan
CUST-11061,53,Self-Employed-Business,Tier-1-Metro,5700.0,758,29000.0,47.8,2,3000.0,45,Standard Credit Builder Loan
CUST-11062,67,Salaried-Govt,Tier-1-Metro,14800.0,708,109500.0,50.5,1,7800.0,40,Guaranteed Secured Loan
CUST-11063,22,Self-Employed-Business,Tier-1-Metro,6500.0,708,8700.0,18.5,2,1700.0,35,Enterprise Preferred Express Loan
CUST-11064,34,Self-Employed-Business,Tier-2-Urban,8400.0,716,41400.0,10.8,1,1500.0,22,Enterprise Preferred Express Loan
CUST-11065,60,Self-Employed-Business,Tier-2-Urban,3300.0,696,19700.0,12.2,0,800.0,23,Standard Credit Builder Loan
CUST-11066,60,Salaried-Govt,Tier-2-Urban,3400.0,584,3500.0,20.3,3,1200.0,55,Guaranteed Secured Loan
CUST-11067,59,Salaried-Corporate,Tier-1-Metro,9000.0,652,6000.0,43.8,2,4300.0,57,Standard Credit Builder Loan
CUST-11068,26,Salaried-Corporate,Rural,4000.0,728,15900.0,32.0,0,1900.0,32,Enterprise Preferred Express Loan
CUST-11069,26,Salaried-Govt,Tier-1-Metro,31700.0,691,204000.0,29.4,2,10100.0,24,Enterprise Preferred Express Loan
CUST-11070,23,Salaried-Govt,Tier-2-Urban,2600.0,698,4400.0,35.5,1,1500.0,43,Standard Credit Builder Loan
CUST-11071,27,Salaried-Govt,Tier-2-Urban,5500.0,686,37300.0,49.8,1,3000.0,49,Standard Credit Builder Loan
CUST-11072,28,Salaried-Corporate,Tier-2-Urban,9000.0,645,48800.0,12.3,0,1600.0,27,Standard Credit Builder Loan
CUST-11073,62,Salaried-Corporate,Tier-3-SemiUrban,7200.0,673,21500.0,40.7,1,3600.0,47,Standard Credit Builder Loan
CUST-11074,35,Salaried-Govt,Tier-1-Metro,4600.0,687,20100.0,51.6,0,2900.0,48,Guaranteed Secured Loan
CUST-11075,67,Salaried-Corporate,Tier-2-Urban,5000.0,710,38700.0,18.0,1,1700.0,27,Enterprise Preferred Express Loan
CUST-11076,49,Self-Employed-Business,Tier-1-Metro,4900.0,740,10400.0,47.4,0,2600.0,40,Standard Credit Builder Loan
CUST-11077,53,Salaried-Corporate,Tier-2-Urban,7500.0,696,31800.0,40.8,1,3400.0,43,Enterprise Preferred Express Loan
CUST-11078,50,Salaried-Govt,Tier-1-Metro,28900.0,633,149800.0,8.7,1,2800.0,20,Standard Credit Builder Loan
CUST-11079,59,Self-Employed-Professional,Tier-1-Metro,9400.0,605,14400.0,18.9,2,2400.0,47,Standard Credit Builder Loan
CUST-11080,47,Salaried-Corporate,Tier-2-Urban,18200.0,850,15000.0,36.5,0,7200.0,20,Enterprise Preferred Express Loan
CUST-11081,56,Salaried-Govt,Tier-2-Urban,12100.0,625,7300.0,31.6,2,4100.0,53,Standard Credit Builder Loan
CUST-11082,49,Salaried-Corporate,Tier-1-Metro,17500.0,671,51400.0,32.8,1,6100.0,40,Standard Credit Builder Loan
CUST-11083,58,Self-Employed-Business,Tier-2-Urban,1800.0,749,1900.0,18.9,2,900.0,31,Standard Credit Builder Loan
CUST-11084,53,Salaried-Govt,Tier-2-Urban,7500.0,737,49000.0,39.7,1,3800.0,36,Enterprise Preferred Express Loan
CUST-11085,57,Salaried-Govt,Tier-1-Metro,19600.0,749,156400.0,20.5,2,4400.0,17,Enterprise Preferred Express Loan
CUST-11086,47,Salaried-Govt,Tier-2-Urban,6400.0,677,6100.0,26.3,1,2000.0,40,Standard Credit Builder Loan
CUST-11087,53,Self-Employed-Professional,Tier-2-Urban,25800.0,728,96600.0,25.3,1,7000.0,24,Enterprise Preferred Express Loan
CUST-11088,24,Salaried-Corporate,Tier-2-Urban,21800.0,715,15100.0,39.6,0,9000.0,38,Enterprise Preferred Express Loan
CUST-11089,42,Salaried-Corporate,Tier-1-Metro,6800.0,687,10200.0,12.2,3,1400.0,37,Enterprise Preferred Express Loan
CUST-11090,22,Self-Employed-Professional,Tier-1-Metro,6600.0,728,19300.0,17.7,2,1600.0,31,Enterprise Preferred Express Loan
CUST-11091,30,Salaried-Govt,Tier-2-Urban,4900.0,789,16900.0,17.4,1,1500.0,20,Enterprise Preferred Express Loan
CUST-11092,25,Self-Employed-Professional,Rural,6100.0,708,46000.0,13.1,0,1500.0,20,Enterprise Preferred Express Loan
CUST-11093,30,Salaried-Govt,Tier-2-Urban,4300.0,709,14900.0,17.8,2,1100.0,34,Enterprise Preferred Express Loan
CUST-11094,53,Self-Employed-Professional,Tier-1-Metro,11600.0,790,49000.0,36.5,4,4900.0,40,Enterprise Preferred Express Loan
CUST-11095,58,Salaried-Govt,Tier-2-Urban,3700.0,782,8700.0,42.4,0,2300.0,33,Enterprise Preferred Express Loan
CUST-11096,33,Self-Employed-Business,Tier-3-SemiUrban,12900.0,829,6500.0,39.0,2,5500.0,33,Enterprise Preferred Express Loan
CUST-11097,51,Self-Employed-Professional,Tier-1-Metro,13100.0,578,94900.0,30.3,0,4200.0,41,Guaranteed Secured Loan
CUST-11098,67,Salaried-Govt,Rural,3300.0,778,3700.0,10.5,3,1000.0,26,Standard Credit Builder Loan
CUST-11099,56,Salaried-Corporate,Rural,22700.0,755,175500.0,53.1,1,12700.0,29,Guaranteed Secured Loan
CUST-11100,65,Salaried-Corporate,Tier-1-Metro,12200.0,644,18100.0,15.9,0,2300.0,32,Standard Credit Builder Loan
CUST-11101,44,Salaried-Corporate,Rural,14000.0,729,70500.0,39.4,0,6000.0,31,Enterprise Preferred Express Loan
CUST-11102,35,Salaried-Corporate,Tier-1-Metro,5700.0,789,45600.0,50.9,1,3400.0,37,Guaranteed Secured Loan
CUST-11103,49,Salaried-Corporate,Tier-3-SemiUrban,13000.0,648,20000.0,40.8,1,5600.0,50,Standard Credit Builder Loan
CUST-11104,28,Salaried-Govt,Tier-1-Metro,17600.0,743,64800.0,18.2,2,3800.0,25,Enterprise Preferred Express Loan
CUST-11105,25,Salaried-Govt,Tier-1-Metro,8400.0,775,53400.0,22.8,2,2500.0,25,Super-Prime Privilege Loan
CUST-11106,49,Salaried-Govt,Tier-2-Urban,29800.0,630,22100.0,9.4,1,3500.0,33,Standard Credit Builder Loan
CUST-11107,67,Self-Employed-Business,Tier-3-SemiUrban,9200.0,699,52200.0,36.8,2,3900.0,43,Enterprise Preferred Express Loan
CUST-11108,24,Salaried-Corporate,Tier-1-Metro,17800.0,733,19600.0,36.8,1,7100.0,38,Enterprise Preferred Express Loan
CUST-11109,32,Salaried-Corporate,Tier-2-Urban,10700.0,650,24300.0,42.1,2,5100.0,54,Standard Credit Builder Loan
CUST-11110,65,Salaried-Corporate,Tier-1-Metro,12700.0,644,21600.0,8.5,2,1400.0,35,Standard Credit Builder Loan
CUST-11111,22,Salaried-Govt,Tier-1-Metro,3300.0,700,24100.0,46.4,2,2200.0,51,Standard Credit Builder Loan
CUST-11112,47,Salaried-Corporate,Tier-1-Metro,11200.0,770,20800.0,42.7,0,5400.0,33,Enterprise Preferred Express Loan
CUST-11113,51,Salaried-Corporate,Tier-2-Urban,5800.0,758,4700.0,14.6,1,1600.0,23,Enterprise Preferred Express Loan
CUST-11114,56,Salaried-Govt,Tier-1-Metro,5400.0,645,26500.0,24.3,1,2000.0,40,Standard Credit Builder Loan
CUST-11115,56,Self-Employed-Professional,Tier-1-Metro,25500.0,759,79000.0,38.0,1,10300.0,30,Enterprise Preferred Express Loan
CUST-11116,46,Salaried-Corporate,Tier-1-Metro,7900.0,647,28000.0,31.3,1,2800.0,44,Standard Credit Builder Loan
CUST-11117,63,Self-Employed-Business,Tier-1-Metro,4900.0,589,6800.0,13.4,2,1400.0,46,Guaranteed Secured Loan
CUST-11118,47,Self-Employed-Business,Tier-2-Urban,7200.0,682,44000.0,12.1,0,1300.0,23,Enterprise Preferred Express Loan
CUST-11119,25,Self-Employed-Business,Rural,4100.0,794,20500.0,44.7,1,2600.0,35,Enterprise Preferred Express Loan
CUST-11120,40,Self-Employed-Professional,Tier-1-Metro,21200.0,759,68500.0,15.3,0,3700.0,13,Super-Prime Privilege Loan
CUST-11121,31,Salaried-Corporate,Rural,5900.0,710,10500.0,16.1,0,1200.0,25,Enterprise Preferred Express Loan
CUST-11122,30,Salaried-Corporate,Tier-2-Urban,12300.0,679,60900.0,47.1,1,6500.0,46,Standard Credit Builder Loan
CUST-11123,60,Self-Employed-Professional,Tier-2-Urban,20200.0,681,128100.0,36.8,0,8100.0,29,Enterprise Preferred Express Loan
CUST-11124,58,Salaried-Govt,Tier-2-Urban,6600.0,718,18800.0,36.4,0,3100.0,35,Enterprise Preferred Express Loan
CUST-11125,26,Salaried-Govt,Tier-3-SemiUrban,12300.0,630,8500.0,30.5,1,4000.0,47,Standard Credit Builder Loan
CUST-11126,28,Self-Employed-Business,Tier-1-Metro,4800.0,684,10100.0,34.7,0,2400.0,39,Enterprise Preferred Express Loan
CUST-11127,43,Self-Employed-Business,Tier-2-Urban,35000.0,694,196600.0,36.3,0,13300.0,20,Enterprise Preferred Express Loan
CUST-11128,67,Self-Employed-Professional,Tier-2-Urban,15700.0,609,124300.0,53.5,2,8900.0,56,Guaranteed Secured Loan
CUST-11129,46,Gig-Worker,Tier-2-Urban,8000.0,647,4800.0,18.5,2,2200.0,43,Standard Credit Builder Loan
CUST-11130,66,Self-Employed-Business,Tier-3-SemiUrban,5600.0,741,15700.0,18.1,0,1600.0,22,Enterprise Preferred Express Loan
CUST-11131,63,Salaried-Corporate,Tier-1-Metro,8400.0,711,8100.0,10.7,0,1200.0,22,Enterprise Preferred Express Loan
CUST-11132,32,Self-Employed-Professional,Tier-2-Urban,7300.0,687,21000.0,38.9,3,3400.0,52,Enterprise Preferred Express Loan
CUST-11133,46,Salaried-Corporate,Tier-2-Urban,28900.0,642,102400.0,33.8,0,10400.0,35,Standard Credit Builder Loan
CUST-11134,33,Salaried-Corporate,Tier-1-Metro,4300.0,828,31800.0,13.2,1,1300.0,11,Enterprise Preferred Express Loan
CUST-11135,60,Self-Employed-Professional,Tier-1-Metro,9700.0,647,10700.0,25.1,1,2800.0,42,Standard Credit Builder Loan
CUST-11136,38,Salaried-Corporate,Tier-2-Urban,8900.0,729,56300.0,16.4,2,2100.0,26,Enterprise Preferred Express Loan
CUST-11137,45,Salaried-Corporate,Tier-3-SemiUrban,8300.0,673,28800.0,23.6,3,2600.0,44,Standard Credit Builder Loan
CUST-11138,53,Salaried-Corporate,Tier-2-Urban,8400.0,713,55300.0,52.7,1,4700.0,46,Guaranteed Secured Loan
CUST-11139,67,Self-Employed-Professional,Tier-3-SemiUrban,8400.0,744,36500.0,40.1,1,3600.0,37,Enterprise Preferred Express Loan
CUST-11140,60,Salaried-Govt,Tier-1-Metro,15100.0,607,12000.0,8.4,1,1800.0,36,Standard Credit Builder Loan
CUST-11141,63,Self-Employed-Business,Tier-1-Metro,12900.0,710,98000.0,19.9,3,3200.0,31,Enterprise Preferred Express Loan
CUST-11142,32,Salaried-Corporate,Tier-1-Metro,11500.0,799,12900.0,8.5,2,1500.0,18,Super-Prime Privilege Loan
CUST-11143,64,Self-Employed-Business,Tier-1-Metro,1800.0,842,9000.0,41.6,1,1400.0,29,Standard Credit Builder Loan
CUST-11144,56,Self-Employed-Business,Tier-1-Metro,10700.0,700,75800.0,30.1,2,3800.0,36,Enterprise Preferred Express Loan
CUST-11145,24,Salaried-Corporate,Tier-1-Metro,3300.0,713,3600.0,54.7,0,2400.0,49,Guaranteed Secured Loan
CUST-11146,25,Salaried-Govt,Tier-2-Urban,13200.0,850,61400.0,42.5,1,5800.0,23,Enterprise Preferred Express Loan
CUST-11147,57,Salaried-Corporate,Tier-2-Urban,21700.0,795,145000.0,32.3,0,7300.0,11,Super-Prime Privilege Loan
CUST-11148,28,Gig-Worker,Tier-1-Metro,5100.0,664,40300.0,45.8,0,3000.0,45,Standard Credit Builder Loan
CUST-11149,62,Self-Employed-Business,Tier-1-Metro,7700.0,664,45700.0,41.1,1,3800.0,46,Standard Credit Builder Loan
CUST-11150,48,Self-Employed-Professional,Tier-1-Metro,6300.0,782,16300.0,19.5,2,1800.0,26,Super-Prime Privilege Loan
CUST-11151,51,Salaried-Corporate,Tier-2-Urban,18800.0,634,108000.0,32.9,1,6700.0,38,Standard Credit Builder Loan
CUST-11152,29,Self-Employed-Business,Tier-1-Metro,9500.0,792,55000.0,34.1,1,3800.0,26,Super-Prime Privilege Loan
CUST-11153,49,Self-Employed-Business,Tier-1-Metro,25300.0,735,145500.0,29.2,0,7700.0,16,Enterprise Preferred Express Loan
CUST-11154,34,Self-Employed-Business,Rural,11500.0,749,79400.0,16.4,1,2500.0,18,Enterprise Preferred Express Loan
CUST-11155,60,Gig-Worker,Tier-3-SemiUrban,10400.0,691,12000.0,18.5,1,2400.0,33,Enterprise Preferred Express Loan
CUST-11156,61,Salaried-Corporate,Tier-1-Metro,9300.0,663,12200.0,21.2,1,2500.0,38,Standard Credit Builder Loan
CUST-11157,42,Salaried-Corporate,Tier-1-Metro,14600.0,820,77400.0,8.5,0,1800.0,5,Super-Prime Privilege Loan
CUST-11158,31,Self-Employed-Business,Tier-1-Metro,3200.0,691,24500.0,51.1,1,2300.0,51,Guaranteed Secured Loan
CUST-11159,43,Self-Employed-Business,Tier-3-SemiUrban,9400.0,679,37500.0,40.2,1,4200.0,44,Standard Credit Builder Loan
CUST-11160,21,Salaried-Govt,Tier-2-Urban,8600.0,704,66300.0,40.4,1,3900.0,39,Enterprise Preferred Express Loan
CUST-11161,66,Salaried-Corporate,Tier-1-Metro,13800.0,724,104000.0,34.9,0,5300.0,25,Enterprise Preferred Express Loan
CUST-11162,57,Salaried-Govt,Tier-2-Urban,8000.0,633,58200.0,40.4,1,3900.0,48,Standard Credit Builder Loan
CUST-11163,41,Salaried-Corporate,Tier-1-Metro,4800.0,668,35200.0,54.1,1,3100.0,54,Guaranteed Secured Loan
CUST-11164,46,Salaried-Govt,Tier-1-Metro,9000.0,664,65100.0,26.1,1,2700.0,35,Standard Credit Builder Loan
CUST-11165,66,Self-Employed-Business,Tier-1-Metro,4700.0,773,31300.0,41.5,1,2700.0,35,Enterprise Preferred Express Loan
CUST-11166,56,Self-Employed-Business,Tier-2-Urban,2800.0,644,16000.0,24.9,2,1200.0,46,Standard Credit Builder Loan
CUST-11167,43,Salaried-Corporate,Tier-1-Metro,13900.0,578,9500.0,48.2,1,7000.0,64,Guaranteed Secured Loan
CUST-11168,21,Salaried-Govt,Tier-1-Metro,12700.0,562,18900.0,48.3,0,6700.0,61,Guaranteed Secured Loan
CUST-11169,60,Salaried-Corporate,Tier-1-Metro,11900.0,600,17900.0,50.4,2,6600.0,66,Guaranteed Secured Loan
CUST-11170,35,Salaried-Corporate,Tier-1-Metro,19600.0,812,13300.0,8.3,1,2100.0,12,Super-Prime Privilege Loan
CUST-11171,41,Self-Employed-Business,Tier-3-SemiUrban,6000.0,711,8300.0,22.0,0,1900.0,29,Enterprise Preferred Express Loan
CUST-11172,67,Self-Employed-Professional,Tier-1-Metro,3800.0,748,28100.0,14.3,1,800.0,22,Enterprise Preferred Express Loan
CUST-11173,29,Salaried-Corporate,Tier-1-Metro,8600.0,750,47100.0,29.3,0,2900.0,25,Super-Prime Privilege Loan
CUST-11174,29,Self-Employed-Business,Tier-2-Urban,7300.0,714,20700.0,31.3,0,2600.0,33,Enterprise Preferred Express Loan
CUST-11175,30,Self-Employed-Professional,Tier-3-SemiUrban,5400.0,704,34800.0,20.0,2,1500.0,34,Enterprise Preferred Express Loan
CUST-11176,46,Self-Employed-Professional,Tier-3-SemiUrban,8500.0,788,35400.0,42.0,2,4100.0,37,Enterprise Preferred Express Loan
CUST-11177,61,Salaried-Corporate,Tier-2-Urban,6200.0,721,9700.0,20.7,2,1700.0,35,Enterprise Preferred Express Loan
CUST-11178,55,Gig-Worker,Tier-1-Metro,3000.0,815,21400.0,48.1,0,2000.0,31,Standard Credit Builder Loan
CUST-11179,45,Salaried-Corporate,Tier-2-Urban,6900.0,757,21000.0,16.3,2,1600.0,27,Super-Prime Privilege Loan
CUST-11180,46,Salaried-Corporate,Tier-2-Urban,4500.0,664,25800.0,25.3,1,1500.0,38,Standard Credit Builder Loan
CUST-11181,31,Salaried-Corporate,Tier-1-Metro,10300.0,673,27600.0,37.2,2,4100.0,48,Standard Credit Builder Loan
CUST-11182,58,Salaried-Govt,Tier-3-SemiUrban,6000.0,655,25500.0,36.5,1,2500.0,46,Standard Credit Builder Loan
CUST-11183,22,Salaried-Corporate,Tier-1-Metro,17400.0,801,115200.0,11.7,1,2400.0,5,Super-Prime Privilege Loan
CUST-11184,27,Salaried-Corporate,Rural,23400.0,680,39200.0,47.8,0,11800.0,45,Standard Credit Builder Loan
CUST-11185,38,Salaried-Corporate,Tier-3-SemiUrban,13500.0,650,105700.0,36.1,1,5600.0,39,Standard Credit Builder Loan
CUST-11186,47,Self-Employed-Professional,Tier-2-Urban,3500.0,734,3600.0,48.9,1,2300.0,47,Standard Credit Builder Loan
CUST-11187,54,Self-Employed-Professional,Rural,22100.0,703,99600.0,48.8,0,11400.0,37,Standard Credit Builder Loan
CUST-11188,47,Salaried-Corporate,Tier-2-Urban,23100.0,732,170300.0,33.7,1,8200.0,21,Enterprise Preferred Express Loan
CUST-11189,37,Self-Employed-Professional,Tier-1-Metro,9100.0,850,69100.0,50.8,1,5200.0,28,Guaranteed Secured Loan
CUST-11190,63,Self-Employed-Professional,Tier-1-Metro,19800.0,778,44400.0,47.9,1,10000.0,37,Standard Credit Builder Loan
CUST-11191,64,Self-Employed-Business,Tier-1-Metro,6400.0,712,10100.0,53.0,1,3600.0,51,Guaranteed Secured Loan
CUST-11192,44,Salaried-Corporate,Tier-1-Metro,2900.0,604,17200.0,48.0,0,2100.0,56,Standard Credit Builder Loan
CUST-11193,45,Self-Employed-Business,Tier-2-Urban,5700.0,673,4600.0,46.6,0,2900.0,48,Standard Credit Builder Loan
CUST-11194,27,Self-Employed-Professional,Tier-1-Metro,25300.0,763,104700.0,30.1,2,8100.0,26,Super-Prime Privilege Loan
